ID,Pm,Po,Ps,hm,hs,Lmotive,DmotiveIn,DmotiveOut,Dthroat,alphaMotiveDiff,alphaMotiveConv,ThicknessNozzle,Lmch,alphaSuction,Dmix,Lmix,alphadiff, DdiffOut,Loutlet,ConvergenceIndicator,CrashIndicator,Experiment_model_type,mfr_m,mfr_s,mfr_o,mfr_err,uni_alpha,uni_vel,ds1
222,7705833.333333333,5216833.333333333,4946500.0,317350.0,447600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.05355636,0.068266071,-0.1218896,-6.716900000000581e-05,0.99999613,0.93900938,0.0021015288007419294
223,11042500.0,3803833.3333333335,3155500.0,312550.0,453733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.095589162,0.085410825,-0.17264705,0.008352937000000005,0.99994892,0.97046009,0.008670793107340426
224,12710833.333333334,5148166.666666667,3902500.0,282550.0,400933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13345945,0.051649568,-0.1832275,0.0018815180000000264,0.99999957,0.94111706,0.002575774258304157
225,11887500.0,3599833.3333333335,3371500.0,326950.0,415866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.097532473,0.090070202,-0.18366742,0.003935254999999999,0.99999972,0.96733207,0.0006353533443850803
226,12039166.666666668,3612166.6666666665,3416500.0,302650.0,456933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1128643,0.081653991,-0.19968465,-0.0051663589999999815,0.99999897,0.97357988,0.00282062645479467
227,13837500.0,4137500.0,3722500.0,322450.0,427600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11932755,0.094117111,-0.21145054,0.0019941210000000154,0.99999907,0.97045555,0.0015184973312990639
228,12992500.0,5779500.0,4748500.0,261550.0,408133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
229,13577500.0,5238500.0,5117500.0,327550.0,383600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11396127,0.16848315,-0.28243827,6.1500000000380695e-06,0.9999989,0.97438819,0.0002908281615173876
230,11432500.0,4566833.333333333,3092500.0,260950.0,447066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13403767,-0.076198777,-0.020174455,0.037664438,0.99994729,0.92828428,0.010174028233921389
231,8139166.666666667,3944833.3333333335,3506500.0,339250.0,412666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.053039288,0.077934797,-0.13100906,-3.4975000000020406e-05,0.99999965,0.9443267,0.0010638720086300246
232,13707500.0,3877500.0,3056500.0,271450.0,409466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.15154727,0.080673815,-0.20010082,0.03212026499999998,0.99998786,0.97151959,0.012053239713707494
233,9655833.333333334,5775500.0,5108500.0,333550.0,458800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.069365296,0.019408151,-0.08878771,-1.426300000000047e-05,0.99999457,0.94515123,0.0010894580201751937
234,8442500.0,5050500.0,3893500.0,294550.0,387866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.068822582,-0.11079207,0.041969138,-3.500000000100645e-07,0.99999997,0.99891828,0.19135017769760082
235,11540833.333333334,3998833.3333333335,3182500.0,296350.0,419866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11117196,0.071881345,-0.18308525,-3.194500000000544e-05,0.99999967,0.96705363,0.0023406725063358667
236,12884166.666666668,5078166.666666667,4784500.0,309550.0,459333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11765181,0.12924758,-0.24688274,1.6650000000006937e-05,0.99999971,0.98241412,0.00026412303282087927
237,13967500.0,5222833.333333334,4280500.0,287650.0,397200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.14303395,0.12002088,-0.26086593,0.002188899999999938,0.99997681,0.96488048,0.002570787251810971
238,10045833.333333334,5449166.666666667,4217500.0,254650.0,416666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
239,9460833.333333334,6708166.666666667,5378500.0,257350.0,419333.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11129989,-0.22890424,0.15754283,0.039938479999999985,0.99999998,0.99913984,0.19216824864040702
240,9807500.0,6407500.0,5180500.0,321250.0,386800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.075750756,-0.12262142,0.046870571,-9.299999999268227e-08,0.99999998,0.99899574,0.12723106457515898
241,13685833.333333332,5801500.0,4532500.0,336550.0,406000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11011578,0.05342439,-0.16357557,-3.540000000001875e-05,0.99999965,0.93916681,0.0016623720956485503
242,9114166.666666666,5435166.666666667,4595500.0,329650.0,404933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.064196361,-0.038656331,-0.025540014,1.5999999991578306e-08,0.99999986,0.94369544,0.002997557046135575
243,11020833.333333334,3841166.6666666665,3029500.0,268750.0,447866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12357324,0.067472086,-0.17111593,0.019929396000000016,0.99999903,0.94308912,0.02810254772666802
244,12169166.666666668,5701500.0,4838500.0,278950.0,382266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
245,8940833.333333334,3510500.0,3263500.0,267850.0,427066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.095580461,0.085639601,-0.18027501,0.0009450520000000018,0.9999997,0.96668138,0.005263197790785788
246,9785833.333333334,6751166.666666667,5477500.0,311950.0,424400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.079691649,-0.14401384,0.064321922,-2.6899999999718816e-07,0.99999998,0.99908161,0.18854928988733066
247,12754166.666666668,4496500.0,3605500.0,251650.0,410000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
248,13599166.666666668,3687166.6666666665,3533500.0,336850.0,422000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10917812,0.090814144,-0.17830063,0.021691634000000015,0.99999621,0.93588539,0.0015701032529865668
249,11345833.333333334,5008833.333333333,4262500.0,255850.0,432400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
250,11172500.0,6515166.666666667,5297500.0,285850.0,384400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
251,9265833.333333334,4842833.333333333,4712500.0,285250.0,423066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.08788188,0.1207802,-0.2086622,-1.1999999999234845e-07,0.99999993,0.98415773,0.0023408242683203616
252,11995833.333333332,3405166.6666666665,2957500.0,268450.0,453466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.13531587,0.072994956,-0.18275635,0.025554475999999993,0.99999956,0.98099062,0.004937454437222793
253,12862500.0,4057166.666666667,2993500.0,294250.0,423866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.12720418,0.063299467,-0.19050292,7.270000000059174e-07,0.99999941,0.96586283,0.0015145580929587542
254,7792500.0,4850166.666666667,4640500.0,325750.0,430533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.052661946,0.097655937,-0.15031676,1.1229999999917695e-06,0.99999968,0.97252361,0.0005365428244299103
255,10002500.0,5102833.333333334,3740500.0,293050.0,395600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.093610515,-0.085895786,-0.0077161021,-1.373099999996824e-06,0.99955032,0.9451558,0.08999756234782046
256,10565833.333333334,4004166.666666667,3038500.0,290950.0,448933.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10258767,0.027089925,-0.12975911,-8.151500000000422e-05,0.99999775,0.96299276,0.0074899406741533985
257,10544166.666666668,6297500.0,5126500.0,303850.0,403600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.094286968,-0.068453683,-0.025833444,-1.590000000030456e-07,0.99999933,0.94492195,0.0026736854084500015
258,11410833.333333334,4854166.666666667,3398500.0,318250.0,400133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.096840928,-0.036992535,-0.059855475,-7.081999999991595e-06,0.99999989,0.95190503,0.0065773934895792755
259,10739166.666666668,6660500.0,5405500.0,298750.0,434266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.09989002,-0.094114911,-0.0057749318,1.7720000000057828e-07,0.9992185,0.94352785,0.16056867352159393
260,12494166.666666668,4638833.333333333,3794500.0,292750.0,382533.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12424503,0.10620512,-0.22926423,0.001185920000000007,0.99999045,0.9620884,0.0029033078770564842
261,10219166.666666666,6207500.0,5288500.0,338650.0,404133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.074305139,-0.027407952,-0.046897593,-4.0599999999446634e-07,0.99999978,0.94555045,0.002584949469184106
262,8854166.666666668,4241166.666666667,3191500.0,330850.0,389733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.06111439,-0.047224383,-0.01389016,-1.53000000004469e-07,0.99999959,0.94860283,0.0048784046319660015
263,10110833.333333334,4642833.333333333,4316500.0,312250.0,455866.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.083932739,0.10977144,-0.19368972,1.4458999999994449e-05,0.99999944,0.97876294,0.0023149710799175976
264,11475833.333333334,5244166.666666667,4964500.0,300250.0,451066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10793156,0.1278283,-0.23576147,-1.61000000001299e-06,0.99999993,0.98296561,0.0025728522131416723
265,9915833.333333334,5662833.333333334,4370500.0,297850.0,441466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.08932908,-0.097865613,0.0085342553,-2.2776999999991193e-06,0.99999998,0.99856843,0.3701706004842902
266,9027500.0,4915166.666666667,4019500.0,279850.0,450533.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.087911944,-0.020291851,-0.067621402,-1.3089999999910118e-06,0.99999995,0.94430059,0.002341534689039229
267,13295833.333333334,3573500.0,2822500.0,271750.0,402000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.14711601,0.071211213,-0.18905365,0.029273572999999997,0.99999942,0.97389388,0.01838824343682563
268,8832500.0,3867500.0,3578500.0,323350.0,396666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.062853561,0.1074861,-0.17035446,-1.4799000000009777e-05,0.99999997,0.97534661,0.001032481892840937
269,9872500.0,5516833.333333334,4658500.0,299050.0,432133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.08801108,0.0057623736,-0.093786544,-1.3090399999998725e-05,0.9999776,0.94546858,0.005947595527041853
270,10782500.0,3613166.666666667,3011500.0,257950.0,451333.3333333334,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12829124,0.078048113,-0.17953919,0.026800163000000016,0.99999895,0.97075514,0.028233151657707768
271,12060833.333333332,3709166.6666666665,3569500.0,317650.0,396400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10426363,0.10053112,-0.1925579,0.012236849999999994,0.99996441,0.95775777,0.00021804108847305932
272,8507500.0,5075500.0,4226500.0,309850.0,446800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.063325917,-0.058536449,-0.004789464,3.999999997894577e-09,0.99973031,0.94918772,0.03411498142067935
273,11779166.666666668,4879500.0,3596500.0,256150.0,386000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
274,8702500.0,6343833.333333333,5261500.0,327850.0,440933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.060310598,-0.14437922,0.084068622,-1.3877787807814457e-17,0.99999998,0.99912159,0.1456399608138255
275,12927500.0,5978500.0,5423500.0,313750.0,399600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.11555813,0.15954246,-0.27510221,-1.620000000035482e-06,0.9999999,0.9755295,0.0017399434003675515
276,7727500.0,4782166.666666667,3704500.0,324850.0,446266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.05230489,-0.1019483,0.049643315,-9.500000000550735e-08,0.99999998,0.99906079,0.19607334889640637
277,9092500.0,5910833.333333333,4856500.0,313450.0,402800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.069404473,-0.10495464,0.03555009,-7.700000000804286e-08,0.99999998,0.99895159,0.18038758692749876
278,9959166.666666668,5456500.0,4649500.0,337750.0,449200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.071613354,0.01205926,-0.083685859,-1.3244999999995066e-05,0.99999406,0.9454598,0.0023090889541194913
279,7835833.333333333,4017166.6666666665,3317500.0,326650.0,392133.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.052845663,-0.0054601173,-0.047386633,-1.087299999993907e-06,0.99999988,0.94517876,0.0027640127941995175
280,9980833.333333334,4249833.333333334,3335500.0,275050.0,381200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10561687,0.029744835,-0.13441505,0.0009466549999999907,0.99999912,0.96802929,0.002000351958859327
281,12429166.666666666,4145500.0,4010500.0,331750.0,433733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10065932,0.11323265,-0.22182927,-0.007937300000000008,0.99999983,0.9771294,0.0026329724021437666
282,13642500.0,4963500.0,4478500.0,312850.0,452400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12324724,0.12144823,-0.24536021,-0.000664739999999997,0.99999666,0.97858157,0.0060552084135345715
283,12667500.0,5328166.666666666,3830500.0,321850.0,406800.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10825379,-0.012905361,-0.09534788,5.490000000024642e-07,0.99999983,0.95145746,0.005713822966257593
284,12645833.333333334,4520166.666666667,3344500.0,259150.0,441200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
285,8377500.0,5813500.0,4334500.0,263950.0,445466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.089274274,-0.18176557,0.092492855,1.5590000000120785e-06,0.99999998,0.99913223,0.28908220652216216
286,10630833.333333334,5090166.666666667,4082500.0,339550.0,412400.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.078616168,0.0071200984,-0.085752196,-1.5929600000005872e-05,0.99999602,0.94642536,0.003614511759628792
287,10912500.0,4493500.0,4064500.0,300550.0,428666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.10094694,0.11098429,-0.21185266,7.857000000000003e-05,0.99999993,0.97575515,0.003090041649129066
288,9005833.333333334,4834833.333333333,4676500.0,337450.0,408933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.06107889,0.13202779,-0.193104,2.6800000000049007e-06,0.99999993,0.9787376,0.00044622821939941515
289,11909166.666666668,5312500.0,4631500.0,268150.0,408666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
290,7662500.0,4920166.666666666,3758500.0,328450.0,390266.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.051157147,-0.12357813,0.072420968,-1.4999999992104662e-08,0.99999988,0.99906205,0.09260242960600036
291,11649166.666666668,3923500.0,3200500.0,274150.0,385733.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.1273382,0.089457734,-0.19564094,0.02115499400000001,0.99982329,0.95723579,0.004459798777841058
292,10327500.0,3418500.0,2849500.0,281050.0,413466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.10613115,0.07128193,-0.17543543,0.0019776499999999975,0.99999991,0.96699545,0.003520205930764887
293,12905833.333333334,4258166.666666667,2858500.0,308650.0,459600.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.11843097,0.018908735,-0.13964527,-0.0023055649999999817,0.99988462,0.97205595,0.002454524470525059
294,8767500.0,3486833.3333333335,3020500.0,320050.0,412933.3333333333,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.063092706,0.082100486,-0.14525966,-6.646800000001396e-05,0.99999864,0.95916304,0.002257296284771664
295,12624166.666666668,5721833.333333333,4289500.0,288850.0,403066.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12828528,0.0080393078,-0.13597819,0.00034639780000000897,0.99999956,0.9459803,0.002541690009215014
296,12580833.333333334,4626500.0,4127500.0,299950.0,433200.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,HEM,0.12050806,0.11123657,-0.23306383,-0.0013191999999999926,0.99997331,0.97032687,0.0033185352437321734
297,11107500.0,6028833.333333334,4694500.0,306850.0,452666.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.099576461,-0.065438192,-0.034138695,-4.25999999997817e-07,0.99999955,0.94509487,0.0033668845642366076
298,13447500.0,5463833.333333333,4451500.0,273850.0,394000.0,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,0,0,0,0,0,0,0,0,0,0
299,8637500.0,4181166.666666667,3425500.0,329350.0,429466.6666666667,0.017294601431235054,0.01,0.00152,0.00141,3.0,35.0,0.0012,0.0042,42.0,0.004,0.026,6.0,0.012,0.02,1,0,HEM,0.059302895,0.0045570292,-0.063866596,-6.671799999996564e-06,0.99999558,0.94393357,0.0036089639262619805
